Price,Date,Close,High,Low,Open,Volume
Ticker,,MSFT,MSFT,MSFT,MSFT,MSFT
338,2022-05-06,266.3736877441406,270.7561945471367,263.018907502902,266.4512414054531,37780300
339,2022-05-09,256.5325012207031,264.0758629549132,255.31084559899435,261.8458317686874,47726000
340,2022-05-10,261.30279541015625,265.4235259500196,257.00754691357685,263.426185984904,39336400
341,2022-05-11,252.62501525878906,263.1062124421762,251.41303566228873,257.5989842571217,48975900
342,2022-05-12,247.58314514160156,251.97535707995286,242.41526346781745,249.85196691214003,51033800
343,2022-05-13,253.1776885986328,255.0393023042166,247.58320135507512,249.52236873660797,34925100
344,2022-05-16,253.54615783691406,257.7347668574991,248.0001374455881,252.05299053442474,32550900
345,2022-05-17,258.704345703125,260.1683970586015,254.47694512701054,258.015919929837,28828800
346,2022-05-18,246.9255828857422,256.1775215944614,245.65247241501044,255.59441054369825,31356000
347,2022-05-19,246.01202392578125,250.41448076629942,244.78750863973613,246.75061832907582,32692300
348,2022-05-20,245.4484100341797,251.2600357974427,239.50074181493954,249.99662341850876,39199300
349,2022-05-23,253.3105926513672,254.13666422198204,246.2938927434967,248.29589957204047,33175400
350,2022-05-24,252.30963134765625,253.97147296907548,246.36196267456333,250.62836356197613,29043900
351,2022-05-25,255.1279754638672,257.1299678018951,249.88976200722672,250.8713320113654,28547900
352,2022-05-26,258.41278076171875,259.588701272369,254.06864585399154,254.88498957150392,25002100
353,2022-05-27,265.5460510253906,265.643241139635,260.0259965721128,260.92010410159867,26910800
354,2022-05-31,264.21466064453125,267.03299630860687,261.3574429989598,264.8560798770332,37827700
355,2022-06-01,264.74920654296875,269.87080312577604,262.43621787387394,267.4509260743222,25292200
356,2022-06-02,266.84832763671875,266.9163636856067,254.23383914437693,257.00359440575477,44008200
357,2022-06-03,262.416748046875,265.75018841702905,260.85209677085874,262.69859051173177,28059000
358,2022-06-06,261.1824645996094,266.459558068701,259.69554794096325,264.39925834908735,22400300
359,2022-06-07,264.826904296875,265.4391694080939,258.45162412939817,259.1319252881435,22860700
360,2022-06-08,262.7957458496094,265.3128125636582,262.01825461124446,264.0591283318473,17372300
361,2022-06-09,257.333984375,265.0309543991037,257.1784861365602,260.2397817065618,26439700
362,2022-06-10,245.86624145507812,253.2425017029727,245.4191877402005,253.2425017029727,31422800
363,2022-06-13,235.4384002685547,242.00806063802048,234.72895987314584,238.20815546124874,46135800
364,2022-06-14,237.60562133789062,238.82042366109098,234.70952192240742,236.99335622167607,28651500
365,2022-06-15,244.67088317871094,248.11121141212573,239.48125159041146,241.31803197634346,33111700
366,2022-06-16,238.0720977783203,240.45310733096755,236.17700914781045,239.05365270255112,33169200
367,2022-06-17,240.67662048339844,243.44637559850622,237.15855784482125,237.8096900838926,43084800
368,2022-06-21,246.5951690673828,247.57672404798697,242.48426715302713,243.2131485780948,29928300
369,2022-06-22,246.0023651123047,249.928615015333,243.320071757192,244.79727571876626,25939900
370,2022-06-23,251.57098388671875,252.06663275402386,246.4882696524393,248.37364534024357,25861400
371,2022-06-24,260.1620788574219,260.43419339301283,254.35045383369882,254.43791604246806,33923200
