Price,Date,Close,High,Low,Open,Volume
Ticker,,AAPL,AAPL,AAPL,AAPL,AAPL
225,2021-11-23,158.09356689453125,158.47555309859132,155.79184557181551,157.80951705712113,96041900
226,2021-11-24,158.61268615722656,158.8085738483819,156.35994034575776,157.4471342187338,69463600
227,2021-11-26,153.5880889892578,157.15329885394945,153.14733793761846,156.2913900038225,76959800
228,2021-11-29,156.94766235351562,157.878140356251,155.5274425677186,156.095527492982,88748200
229,2021-11-30,161.90365600585938,162.11913695746247,156.6341917361946,156.7027606504653,174048100
230,2021-12-01,161.384521484375,166.80089693903759,161.14944731636166,164.03883150964717,152052500
231,2021-12-02,160.395263671875,160.8262255061017,154.55773049536117,155.4784189693417,136739200
232,2021-12-03,158.5147247314453,161.57062931064843,156.43828843610964,160.64994078112508,118023100
233,2021-12-06,161.9232635498047,164.43066217672398,160.90462351682206,160.91441267175034,107497000
234,2021-12-07,167.66282653808594,168.05461686688494,164.88118245734097,165.60598335666447,120405400
235,2021-12-08,171.48269653320312,172.34462027485748,167.19268602213367,168.593312102322,116998900
236,2021-12-09,170.973388671875,173.11839407886248,170.3465390733042,171.31620335113058,108923700
237,2021-12-10,175.762939453125,175.93924886657175,171.10074585864132,171.61006589770645,115402700
238,2021-12-13,172.12916564941406,178.38787299583686,171.92347383588933,177.3986153833375,153237000
239,2021-12-14,170.74813842773438,174.08807860568035,168.67170169318734,171.64923389641092,139380400
240,2021-12-15,175.61598205566406,175.81186972926076,168.76959801571434,171.51207028188244,131063300
241,2021-12-16,168.7206573486328,177.41820935643656,167.24168791922142,175.5964252181878,150185800
242,2021-12-17,167.62368774414062,169.90581641519873,166.2034830196523,166.43854231760713,195432700
243,2021-12-20,166.26222229003906,167.07517044282818,164.01928047689202,164.82242453025603,107499100
244,2021-12-21,169.43565368652344,169.6413305368034,165.64515876193008,168.03502751462352,91185900
245,2021-12-22,172.03123474121094,172.2467157351397,168.6129361968646,169.48464932856695,92135300
246,2021-12-23,172.6580352783203,173.21633086134378,171.6687927754853,172.23687751170715,68356600
247,2021-12-27,176.6248321533203,176.71297937182496,173.4318194724349,173.4513977796986,74919600
248,2021-12-28,175.60618591308594,177.60427913199814,174.86180674158715,176.4583204970068,79144300
249,2021-12-29,175.6943359375,176.91865254996387,174.47980847763824,175.6453602839472,62348900
250,2021-12-30,174.5386199951172,176.85993507638065,174.4308795065752,175.7825301909609,59773000
251,2021-12-31,173.92153930664062,175.54742051646397,173.61789621276182,174.43084429030958,64062300
252,2022-01-03,178.2703094482422,179.12244407617163,174.05867174915193,174.17620137564992,104487900
253,2022-01-04,176.0077667236328,179.18120100693088,175.43968197842852,178.87757285498617,99310400
254,2022-01-05,171.32598876953125,176.46811917460536,171.0517430102158,175.91962765597447,94537600
255,2022-01-06,168.46600341796875,171.69820298422886,168.11339955718992,169.15161788468467,96904000
256,2022-01-07,168.63250732421875,170.56203191509988,167.51593093187975,169.33771503993543,86709100
257,2022-01-10,168.6520538330078,168.95568194264703,164.71464766914698,165.60595369408608,106765600
258,2022-01-11,171.48269653320312,171.58063290230876,167.3102305884416,168.77941063247667,76138300
259,2022-01-12,171.92347717285156,173.53956952156884,171.22807353490404,172.50135116951776,74805200
260,2022-01-13,168.6520538330078,172.99102446221102,168.26026357438448,172.1682873370073,84505800
261,2022-01-14,169.51397705078125,170.20938047210834,167.57464890209772,167.81951220867464,80440800
262,2022-01-18,166.31121826171875,168.99491146380436,165.92923196932753,167.98607548786666,90956700
263,2022-01-19,162.8145294189453,167.56488423888524,162.53049451772475,166.5070728064469,94815000
264,2022-01-20,161.1298828125,166.19365539118294,160.80666137829382,163.54913404663756,91420500
265,2022-01-21,159.0730438232422,162.91249968467412,158.965303342259,161.04173994454513,122848900
266,2022-01-24,158.2992706298828,158.96530678454897,151.52145417153005,156.73215398969816,162294600
267,2022-01-25,156.49705505371094,159.41582185177984,153.79376918824497,155.71348938472497,115798400
268,2022-01-26,156.408935546875,161.01236411791442,154.5773622405594,160.14065107987773,108275300
269,2022-01-27,155.94859313964844,160.4736636918006,155.02790442490624,159.112223875077,121954600
270,2022-01-28,166.83029174804688,166.8498849998228,159.45500918063075,162.30522203050273,179935700
271,2022-01-31,171.18887329101562,171.4043542462614,166.02714940989443,166.66380312140188,115541600
272,2022-02-01,171.02235412597656,171.2476242171807,168.769608378118,170.43467612383174,86213900
273,2022-02-02,172.2270965576172,172.266283066221,169.7686736999572,171.15949584991125,84914300
274,2022-02-03,169.3474884033203,172.618874147118,168.58351594007854,170.89502658265624,89418100
275,2022-02-04,169.06309509277344,170.74010088602927,167.3860892995176,168.3667905913057,82465400
276,2022-02-07,168.34719848632812,170.59299800892276,167.65089393875687,169.52403712153145,77251200
277,2022-02-08,171.4560089111328,171.9659777736799,168.12161553517308,168.41582891603926,74829200
278,2022-02-09,172.8780059814453,173.24086063611506,171.5246335396632,172.65244889591918,71285000
279,2022-02-10,168.79830932617188,172.09346641687537,168.23931734555768,170.77933021680633,90865900
280,2022-02-11,165.38548278808594,169.7397993797007,164.79705596488338,169.0042733328554,98670700
281,2022-02-14,165.620849609375,166.3073375649639,163.34561528306318,164.1399809862671,86185500
282,2022-02-15,169.45535278320312,169.61226856573026,166.96437833391397,167.67048439097334,62527400
283,2022-02-16,169.2200164794922,169.99476394129306,166.7682631690513,168.53352854543166,61177400
284,2022-02-17,165.620849609375,168.59237351767158,165.21875846241755,167.7293515367512,69589300
285,2022-02-18,164.0713348388672,167.24879755806595,162.98275576839345,166.54270637048876,82772700
286,2022-02-22,161.1488494873047,163.4731068473456,159.02071443579257,161.79610099125685,91162800
287,2022-02-23,156.9808807373047,162.94353209804362,156.66704910552062,162.3453036437316,90009200
288,2022-02-24,159.59933471679688,159.70721245821238,149.06659738297807,149.63540593186767,141147500
289,2022-02-25,161.66859436035156,161.93337290276583,157.76539291737205,160.6780765984275,91974200
290,2022-02-28,161.93338012695312,162.2275934848512,159.29529145951147,159.91313801466617,95056600
291,2022-03-01,160.0504608154297,163.38485445669167,158.84420231864755,161.5215128724912,83474400
292,2022-03-02,163.3456268310547,164.1301909633288,159.80529409089044,161.2175065361206,79724800
293,2022-03-03,163.02195739746094,165.65024441282299,162.3550877597844,165.21873348759095,76678400
294,2022-03-04,160.02102661132812,162.35510045432284,158.9716840195684,161.3155594882437,83737200
295,2022-03-07,156.22572326660156,161.83533601406552,155.97073134624392,160.2073682314536,96418800
296,2022-03-08,154.401611328125,159.73662866525098,152.7932618336368,155.75498387793954,131148300
297,2022-03-09,159.8052520751953,160.25638119604568,156.33357653036765,158.36362016341366,91454900
298,2022-03-10,155.46080017089844,157.29470711890718,152.96981007380143,157.10837144656722,105342000
299,2022-03-11,151.74391174316406,156.2061057623046,151.51835462854714,155.86285431301891,96970100
